,v0151_etra_frequencytravel1_num,GV_230#11,v0013_demo_agecat_num,GV_133#11,v9990_demo_income2gbr_num,GV_31#9,GV_14#99,GV_230#2,v0152_etra_frequencytravel2_num,v0157_etra_brandsflights#2,GV_163#97,GV_174#26,GV_174#41,GV_339#9999,GV_230#1,GV_136#22,GV_132#1,GV_136#25,GV_174#69,GV_31#4,GV_230#19,lives_in_england,GV_198#17,GV_198#20,v9992_demo_migration#1,GV_163#7,GV_133#5,GV_227#1,GV_163#110,GV_136#28,wave
1030,0.0,0.0,45.0,0.0,48.4,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1031,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1032,0.0,0.0,45.0,0.0,31.0,1.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1033,0.0,0.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,-99.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1034,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1035,0.0,0.0,25.0,-99.0,22.0,-99.0,1.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,0.0,0.0,0.0,-99.0,1.0,0.0,-99.0,1.0
1036,0.0,0.0,35.0,1.0,57.0,1.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1037,0.0,0.0,55.0,0.0,0.0,0.0,1.0,1.0,0.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1038,0.0,0.0,55.0,0.0,31.0,1.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1039,0.0,0.0,45.0,0.0,48.4,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1040,0.0,-99.0,18.0,0.0,19.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0
1041,0.0,-99.0,35.0,-99.0,57.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1042,0.0,-99.0,18.0,-99.0,31.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1043,0.0,0.0,45.0,0.0,0.0,1.0,-99.0,0.0,0.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1044,0.0,0.0,35.0,0.0,43.0,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1045,0.0,0.0,45.0,0.0,15.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1046,0.0,0.0,45.0,0.0,19.0,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-99.0,1.0
1047,0.0,0.0,55.0,0.0,0.0,1.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,1.0,0.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1048,0.0,0.0,35.0,0.0,22.0,1.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1049,0.0,-99.0,25.0,0.0,19.0,1.0,1.0,-99.0,0.0,-99.0,1.0,1.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,1.0,-99.0,0.0,0.0,1.0
1050,0.0,0.0,55.0,0.0,31.0,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1051,0.0,0.0,55.0,0.0,31.0,1.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1052,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1053,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1054,0.0,0.0,55.0,0.0,48.4,0.0,0.0,0.0,0.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,1.0
1055,0.0,-99.0,25.0,0.0,19.0,1.0,0.0,-99.0,0.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,0.0,1.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1056,0.0,0.0,25.0,0.0,19.0,0.0,-99.0,0.0,0.0,-99.0,0.0,1.0,1.0,1.0,0.0,0.0,-99.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1057,0.0,0.0,55.0,0.0,48.4,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1058,0.0,-99.0,25.0,-99.0,123.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1059,0.0,1.0,55.0,0.0,22.0,1.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,0.0,1.0,55.0,0.0,48.4,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1061,0.0,0.0,18.0,0.0,48.4,-99.0,1.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1062,0.0,0.0,45.0,0.0,31.0,0.0,-99.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1063,0.0,0.0,55.0,-99.0,43.0,0.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1064,0.0,0.0,25.0,-99.0,48.4,-99.0,1.0,0.0,0.0,0.0,1.0,-99.0,-99.0,1.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,-99.0,0.0,0.0,0.0,1.0
1065,0.0,1.0,45.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1066,0.0,1.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1067,0.0,0.0,55.0,0.0,15.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1068,0.0,0.0,25.0,0.0,48.4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1069,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1070,0.0,0.0,18.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1071,0.0,0.0,18.0,0.0,43.0,0.0,0.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,0.0,-99.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1072,0.0,0.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,-99.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1073,0.0,0.0,55.0,0.0,48.4,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1074,0.0,-99.0,55.0,0.0,15.0,0.0,1.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1075,0.0,-99.0,18.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,1.0,0.0,-99.0,1.0
1076,0.0,-99.0,35.0,-99.0,57.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,1.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1077,0.0,-99.0,18.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1078,0.0,-99.0,45.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1079,0.0,0.0,25.0,0.0,43.0,1.0,1.0,0.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1080,0.0,0.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1081,0.0,-99.0,18.0,0.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,0.0,-99.0,1.0
1082,0.0,1.0,45.0,0.0,19.0,-99.0,-99.0,0.0,0.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1083,0.0,0.0,35.0,0.0,48.4,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1084,0.0,0.0,25.0,0.0,43.0,0.0,1.0,0.0,0.0,-99.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1085,0.0,-99.0,45.0,-99.0,0.0,-99.0,0.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1086,0.0,0.0,18.0,0.0,31.0,0.0,0.0,0.0,0.0,-99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1087,0.0,-99.0,55.0,-99.0,15.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,1.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1088,0.0,-99.0,45.0,-99.0,48.4,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1089,0.0,0.0,55.0,0.0,0.0,1.0,1.0,0.0,0.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1090,0.0,0.0,55.0,0.0,22.0,1.0,0.0,0.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1091,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1092,0.0,-99.0,18.0,0.0,48.4,-99.0,1.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1093,0.0,0.0,55.0,0.0,19.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1094,0.0,0.0,45.0,0.0,31.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,0.0,-99.0,25.0,-99.0,48.4,-99.0,1.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1096,0.0,-99.0,25.0,1.0,57.0,0.0,1.0,-99.0,0.0,-99.0,0.0,0.0,1.0,1.0,-99.0,0.0,-99.0,0.0,1.0,0.0,-99.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1097,0.0,-99.0,25.0,-99.0,15.0,-99.0,1.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1098,0.0,0.0,45.0,0.0,48.4,0.0,0.0,0.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1099,0.0,0.0,25.0,0.0,48.4,0.0,1.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,1.0,0.0,1.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1100,0.0,0.0,35.0,0.0,31.0,0.0,1.0,0.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1101,0.0,1.0,45.0,0.0,57.0,-99.0,1.0,0.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1102,0.0,0.0,55.0,0.0,19.0,0.0,-99.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,0.0,0.0,55.0,0.0,0.0,1.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1104,0.0,-99.0,45.0,-99.0,31.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1105,0.0,-99.0,25.0,-99.0,0.0,1.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1106,0.0,1.0,18.0,0.0,22.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1107,0.0,0.0,45.0,0.0,43.0,0.0,1.0,1.0,0.0,-99.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1108,0.0,0.0,45.0,0.0,22.0,-99.0,-99.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,0.0,-99.0,1.0
1109,0.0,0.0,55.0,0.0,0.0,0.0,-99.0,0.0,0.0,-99.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1110,0.0,0.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1111,0.0,-99.0,35.0,-99.0,31.0,1.0,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,0.0,0.0,0.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1112,0.0,0.0,45.0,0.0,48.4,-99.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,0.0,-99.0,-99.0,0.0,1.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,1.0
1113,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1114,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1115,0.0,-99.0,18.0,0.0,48.4,0.0,1.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1116,0.0,0.0,45.0,0.0,57.0,1.0,1.0,0.0,0.0,-99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,0.0,-99.0,35.0,0.0,22.0,1.0,1.0,-99.0,0.0,-99.0,1.0,1.0,0.0,-99.0,-99.0,0.0,0.0,1.0,0.0,0.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,0.0,1.0,1.0
1118,0.0,0.0,45.0,0.0,19.0,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,0.0,-99.0,25.0,-99.0,22.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1120,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1121,0.0,-99.0,45.0,0.0,0.0,1.0,1.0,-99.0,0.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1122,0.0,-99.0,25.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1123,0.0,-99.0,55.0,0.0,22.0,1.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,-99.0,1.0
1124,0.0,-99.0,25.0,-99.0,31.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1125,0.0,-99.0,55.0,-99.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,1.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,-99.0,1.0
1126,0.0,-99.0,35.0,-99.0,0.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0
1127,0.0,0.0,45.0,0.0,22.0,0.0,1.0,0.0,0.0,-99.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1128,0.0,0.0,45.0,0.0,48.4,0.0,0.0,0.0,0.0,-99.0,0.0,1.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0
1129,0.0,-99.0,45.0,-99.0,48.4,0.0,-99.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,0.0,-99.0,1.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,0.0,0.0,1.0
1130,0.0,0.0,55.0,0.0,19.0,0.0,0.0,0.0,0.0,-99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1131,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
